MovieID,Title,Studio,Runtime,Rating,ReleaseDate,ProductionBudget
5229,Toast,W2 Media,96.0,Not Rated,2011-09-23,12000000.0
5230,Weekend,Sundance Selects,96.0,Not Rated,2011-09-23,190000.0
5231,50/50,Lionsgate,99.0,R,2011-09-30,8000000.0
5232,American Teacher,First Run Features,81.0,Not Rated,2011-09-30,1000000.0
5233,Benda Bilili!,National Geographic Cinema Ventures,85.0,PG-13,2011-09-30,1000000.0
5234,Bunraku,ARC Entertainment (II),118.0,R,2011-09-30,60000000.0
5235,Courageous,Sony Pictures,130.0,PG-13,2011-09-30,2000000.0
5236,Dream House,Universal Pictures,92.0,PG-13,2011-09-30,50000000.0
5237,Finding Joe,Balcony Releasing,80.0,Not Rated,2011-09-30,1000000.0
5238,Margaret,20th Century Fox,149.0,R,2011-09-30,14000000.0
5239,My Joy,Kino International,127.0,Not Rated,2011-09-30,
5240,Sarah Palin: You Betcha!,Freestyle Releasing,91.0,Not Rated,2011-09-30,1000000.0
5241,Take Shelter,Sony Pictures,120.0,R,2011-09-30,4750000.0
5242,Tucker & Dale vs Evil,Magnet Releasing,89.0,R,2011-09-30,5000000.0
5243,What's Your Number?,20th Century Fox,106.0,R,2011-09-30,20000000.0
5244,You Don't Like the Truth: 4 Days Inside Guantanamo,Films Transit International,100.0,Not Rated,2011-09-30,
5245,Hell and Back Again,Docurama,88.0,Not Rated,2011-10-01,1000000.0
5246,1911,Well Go,125.0,R,2011-10-07,
5247,Blackthorn,Magnolia Pictures,98.0,R,2011-10-07,4500000.0
5248,Dirty Girl,The Weinstein Company,90.0,R,2011-10-07,12000000.0
5249,Everyday Sunshine: The Story of Fishbone,Pale Griot Films,107.0,Not Rated,2011-10-07,1000000.0
5250,Real Steel,Walt Disney,127.0,PG-13,2011-10-07,110000000.0
5251,The Human Centipede II (Full Sequence),IFC Midnight,88.0,Not Rated,2011-10-07,
5252,The Ides of March,Sony Pictures,101.0,R,2011-10-07,23000000.0
5253,The Sons of Tennessee Williams,First Run Features,75.0,Not Rated,2011-10-07,1000000.0
5254,The Way,Arc Entertainment,115.0,Not Rated,2011-10-07,12000000.0
5255,The Woman on the 6th Floor,Strand Releasing,104.0,Not Rated,2011-10-07,
5256,Bombay Beach,Focus World,80.0,,2011-10-14,1000000.0
5257,"Connected: An Autoblogography About Love, Death & Technology",Paladin,85.0,PG,2011-10-14,
5258,Father of Invention,Anchor Bay Entertainment,93.0,PG-13,2011-10-14,12000000.0
5259,Fireflies in the Garden,FSI,120.0,R,2011-10-14,8000000.0
5260,Footloose,Paramount Pictures,113.0,PG-13,2011-10-14,24000000.0
5261,Miss Bala,20th Century Fox,113.0,R,2011-10-14,15000000.0
5262,Oka!,Dada Films,106.0,Not Rated,2011-10-14,72250000.0
5263,Texas Killing Fields,Anchor Bay Entertainment,105.0,R,2011-10-14,21000000.0
5264,The Big Year,20th Century Fox,,PG-13,2011-10-14,41000000.0
5265,The Skin I Live In,Sony Pictures,117.0,R,2011-10-14,
5266,The Thing,Universal Pictures,103.0,R,2011-10-14,38000000.0
5267,The Woman,Bloody Disgusting,101.0,R,2011-10-14,10000000.0
5268,To Be Heard,ITVS,86.0,Not Rated,2011-10-14,
5269,Trespass,Millennium Entertainment,91.0,R,2011-10-14,35000000.0
5270,Paul Goodman Changed My Life,Zeitgeist Films,89.0,Not Rated,2011-10-19,1000000.0
5271,Red State,SModcast Pictures,88.0,R,2011-10-19,4000000.0
5272,The Catechism Cataclysm,IFC Midnight,75.0,Not Rated,2011-10-19,18000000.0
5273,Being Elmo: A Puppeteer's Journey,Submarine Entertainment,80.0,Not Rated,2011-10-21,1000000.0
5274,Elevate,Variance Films,81.0,PG,2011-10-21,1000000.0
5275,Johnny English Reborn,Universal Pictures,101.0,PG,2011-10-21,45000000.0
5276,Klitschko,Corinth Films,110.0,Not Rated,2011-10-21,1000000.0
5277,Le Havre,Janus Films,103.0,Not Rated,2011-10-21,5500000.0
5278,Margin Call,Roadside Attractions,105.0,R,2011-10-21,3400000.0
5279,Martha Marcy May Marlene,20th Century Fox,120.0,R,2011-10-21,1000000.0
5280,Norman,AMC Independent,97.0,Not Rated,2011-10-21,12000000.0
5281,Oranges and Sunshine,Cohen Media Group,106.0,R,2011-10-21,12000000.0
5282,Paranormal Activity 3,Paramount Pictures,83.0,R,2011-10-21,5000000.0
5283,Revenge of the Electric Car,Area23a,90.0,PG-13,2011-10-21,1000000.0
5284,The Mighty Macs,Ocean Avenue Entertainment,102.0,G,2011-10-21,7000000.0
5285,The Reunion,Samuel Goldwyn Films,95.0,PG-13,2011-10-21,60000000.0
5286,The Three Musketeers,Lionsgate,110.0,PG-13,2011-10-21,90000000.0
5287,RA. One,Eros International,156.0,Not Rated,2011-10-26,60000000.0
5288,13,Anchor Bay Films,97.0,R,2011-10-28,60000000.0
5289,All's Faire in Love,Hannover House,104.0,PG-13,2011-10-28,20750000.0
5290,Anonymous,Sony Pictures,130.0,PG-13,2011-10-28,27500000.0
5291,In Time,20th Century Fox,109.0,PG-13,2011-10-28,35000000.0
5292,Janie Jones,Tribeca Film,114.0,Not Rated,2011-10-28,18000000.0
5293,Like Crazy,Paramount Pictures,90.0,PG-13,2011-10-28,250000.0
5294,My Reincarnation,Long Shot Factory,100.0,Not Rated,2011-10-28,1000000.0
5295,Puss in Boots,Paramount Pictures,90.0,PG,2011-10-28,130000000.0
5296,The Double,Image Entertainment,98.0,PG-13,2011-10-28,21000000.0
5297,The Rum Diary,FilmDistrict,110.0,R,2011-10-28,45000000.0
5298,The Other F Word,Oscilloscope Pictures,98.0,Not Rated,2011-11-02,1000000.0
5299,5 Star Day,Breaking Glass Pictures,97.0,Not Rated,2011-11-04,
5300,A Very Harold & Kumar Christmas,Warner Bros.,90.0,R,2011-11-04,
5301,Dragonslayer,Drag City,108.0,Not Rated,2011-11-04,
5302,Killing Bono,ARC Entertainment (II),114.0,R,2011-11-04,18000000.0
5303,Pianomania,First Run Features,93.0,Not Rated,2011-11-04,1000000.0
5304,The Last Rites of Joe May,Tribeca Film,107.0,R,2011-11-04,12000000.0
5305,The Look,Kino Lorber Films,90.0,Not Rated,2011-11-04,
5306,The Son of No One,Anchor Bay Entertainment,95.0,R,2011-11-04,15000000.0
5307,Tower Heist,Universal Pictures,104.0,PG-13,2011-11-04,85000000.0
5308,Young Goethe in Love,Music Box Films,102.0,Not Rated,2011-11-04,12000000.0
5309,Under Fire: Journalists in Combat,MercuryMedia International,90.0,Not Rated,2011-11-05,
5310,J. Edgar,Warner Bros.,137.0,R,2011-11-09,35000000.0
5311,Dog Sweat,Indiepix,90.0,Not Rated,2011-11-11,
5312,Elite Squad: The Enemy Within,New Video,115.0,Not Rated,2011-11-11,
5313,Immortals,Relativity Media,110.0,R,2011-11-11,75000000.0
5314,Into the Abyss,IFC Films,107.0,PG-13,2011-11-11,1000000.0
5315,Jack and Jill,Sony Pictures,96.0,Not Rated,2011-11-11,79000000.0
5316,London Boulevard,IFC Films,103.0,R,2011-11-11,12000000.0
5317,Melancholia,Magnolia Films,137.0,R,2011-11-11,9400000.0
5318,The Conquest,Music Box Films,105.0,Not Rated,2011-11-11,
5319,The Greening of Whitney Brown,Arc Entertainment,87.0,PG,2011-11-11,72250000.0
5320,The Love We Make,Showtime Networks,94.0,Not Rated,2011-11-11,
5321,The Descendants,20th Century Fox,115.0,R,2011-11-16,20000000.0
5322,Tomboy,Rocket Releasing,82.0,Not Rated,2011-11-16,12000000.0
5323,Another Happy Day,Phase 4 Films,119.0,R,2011-11-18,4000000.0
5324,Dzi Croquettes,TRIA Productions,110.0,Not Rated,2011-11-18,
5325,Eames: The Architect & The Painter,First Run Features,83.0,Not Rated,2011-11-18,
5326,Garbo: The Spy,First Run Features,88.0,Not Rated,2011-11-18,
5327,Happy Feet Two,Warner Bros.,117.0,PG,2011-11-18,135000000.0
5328,In Heaven Underground: The Weissensee Jewish Cemetery,Seventh Art Releasing,90.0,Not Rated,2011-11-18,
5329,Rid of Me,Phase 4 Films,90.0,Not Rated,2011-11-18,10500000.0
5330,The Heir Apparent: Largo Winch,Music Box Films,108.0,Not Rated,2011-11-18,60000000.0
5331,The Lie,Screen Media Films,80.0,R,2011-11-18,10500000.0
5332,The Twilight Saga: Breaking Dawn - Part 1,Lionsgate,117.0,PG-13,2011-11-18,127500000.0
5333,Tyrannosaur,Strand Releasing,91.0,Not Rated,2011-11-18,12000000.0
5334,A Dangerous Method,Sony Pictures,99.0,R,2011-11-23,20000000.0
5335,Arthur Christmas,Sony Pictures,100.0,PG,2011-11-23,85000000.0
5336,Hugo,Paramount Pictures,127.0,PG,2011-11-23,180000000.0
5337,My Week with Marilyn,The Weinstein Company,99.0,R,2011-11-23,10000000.0
5338,The Artist,The Weinstein Company,100.0,,2011-11-23,16000000.0
5339,The Muppets,Walt Disney,98.0,PG,2011-11-23,45000000.0
5340,Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche,Crazy Wisdom Films,86.0,Not Rated,2011-11-25,
5341,House of Pleasures,Sundance Selects,122.0,Not Rated,2011-11-25,
5342,Romantics Anonymous,Tribeca Film,80.0,Not Rated,2011-11-25,
5343,Khodorkovsky,LaLa Films!,111.0,Not Rated,2011-11-30,1000000.0
5344,A Warrior's Heart,Camelot Entertainment,86.0,PG,2011-12-02,12000000.0
5345,Answers to Nothing,Roadside Attractions,123.0,R,2011-12-02,12000000.0
5346,Coriolanus,The Weinstein Company,122.0,R,2011-12-02,10000000.0
5347,Knuckle,ARC Entertainment (II),97.0,R,2011-12-02,1000000.0
5348,Outrage,Magnolia Films,109.0,R,2011-12-02,1000000.0
5349,Shame,20th Century Fox,101.0,NC-17,2011-12-02,6500000.0
5350,Sleeping Beauty,Sundance Selects,104.0,Not Rated,2011-12-02,12000000.0
5351,The Big Fix,Green Planet Productions,89.0,Not Rated,2011-12-02,
5352,The Yellow Sea,20th Century Fox,136.0,R,2011-12-02,
5353,I Melt with You,Magnolia Pictures,129.0,R,2011-12-09,12000000.0
5354,London River,Cinema Libre Studio,87.0,Not Rated,2011-12-09,12000000.0
5355,New Year's Eve,Warner Bros.,118.0,PG-13,2011-12-09,26000000.0
5356,The Sitter,20th Century Fox,81.0,R,2011-12-09,25000000.0
5357,The Wages of Fear (1953),Janus Films,147.0,Not Rated,2011-12-09,
5358,Tinker Tailor Soldier Spy,Universal Pictures,127.0,R,2011-12-09,21000000.0
5359,W.E.,The Weinstein Company,115.0,Not Rated,2011-12-09,12000000.0
5360,We Need to Talk About Kevin,Oscilloscope Laboratories,110.0,R,2011-12-09,7000000.0
5361,Young Adult,Paramount Pictures,94.0,R,2011-12-09,12000000.0
5362,Addiction Incorporated,Variance Films,102.0,Not Rated,2011-12-14,1000000.0
5363,Alvin and the Chipmunks: Chipwrecked,20th Century Fox,87.0,G,2011-12-16,80000000.0
5364,Carnage,Sony Pictures,79.0,R,2011-12-16,25000000.0
5365,Cook County,Hannover House,93.0,Not Rated,2011-12-16,12000000.0
5366,Mission: Impossible - Ghost Protocol,Paramount Pictures,133.0,PG-13,2011-12-16,
5367,Sherlock Holmes: A Game of Shadows,Warner Bros.,129.0,PG-13,2011-12-16,125000000.0
5368,The Girl with the Dragon Tattoo,Sony Pictures,158.0,R,2011-12-20,90000000.0
5369,Albert Nobbs,Roadside Attractions,113.0,R,2011-12-21,7500000.0
5370,The Adventures of Tintin,Paramount Pictures,107.0,PG,2011-12-21,130000000.0
5371,The Flowers of War,Row 1 Entertainment,146.0,Not Rated,2011-12-21,
5372,In the Land of Blood and Honey,FilmDistrict,127.0,R,2011-12-23,13000000.0
5373,Miss Minoes,Music Box Films,86.0,PG,2011-12-23,72250000.0
5374,Pina,Sundance Selects,106.0,PG,2011-12-23,1000000.0
5375,We Bought a Zoo,20th Century Fox,124.0,PG,2011-12-23,50000000.0
5376,Extremely Loud and Incredibly Close,Warner Bros.,129.0,PG-13,2011-12-25,40000000.0
5377,The Darkest Hour,Lionsgate,89.0,PG-13,2011-12-25,34800000.0
5378,War Horse,Walt Disney,146.0,PG-13,2011-12-25,70000000.0
5379,Pariah,Universal Pictures,86.0,R,2011-12-28,12000000.0
5380,A Separation,Sony Pictures,123.0,PG-13,2011-12-30,
5381,Angels Crest,Magnolia Home Entertainment,92.0,R,2011-12-30,12000000.0
5382,The Iron Lady,The Weinstein Company,105.0,PG-13,2011-12-30,14000000.0
5383,It's About You,MPI Media Group,86.0,Not Rated,2012-01-04,1000000.0
5384,Once Upon a Time in Anatolia,Cinema Guild,150.0,Not Rated,2012-01-04,
5385,The Hunter,Olive Films,90.0,Not Rated,2012-01-04,12000000.0
5386,Beneath the Darkness,Image Entertainment,96.0,R,2012-01-06,21000000.0
5387,Norwegian Wood,Red Flag Releasing (RFR),133.0,Not Rated,2012-01-06,
5388,Roadie,Magnolia Pictures,95.0,R,2012-01-06,12000000.0
5389,The Devil Inside,Paramount Pictures,87.0,R,2012-01-06,1000000.0
5390,Loosies,IFC Films,88.0,PG-13,2012-01-11,18000000.0
5391,Albatross,CinemaNX,90.0,Not Rated,2012-01-13,12000000.0
5392,Contraband,Universal Pictures,110.0,R,2012-01-13,25000000.0
5393,Domain,Strand Releasing,110.0,Not Rated,2012-01-13,21000000.0
5394,Don't Go in the Woods,Tribeca Film,107.0,Not Rated,2012-01-13,10000000.0
5395,Joyful Noise,Warner Bros.,118.0,PG-13,2012-01-13,27500000.0
5396,"Lula, the Son of Brazil",New Yorker Films,130.0,Not Rated,2012-01-13,
5397,Richard Garriott: Man on a Mission,First Run Features,94.0,Not Rated,2012-01-13,
5398,Sing Your Song,HBO Documentary Films,,,2012-01-13,1000000.0
5399,The Divide,Anchor Bay Films,110.0,Not Rated,2012-01-13,3000000.0
5400,Crazy Horse,Zipporah Films,134.0,Not Rated,2012-01-18,1000000.0
5401,Carol Channing: Larger Than Life,Entertainment One,87.0,PG,2012-01-20,1000000.0
5402,Fullmetal Alchemist: The Sacred Star of Milos,Eleven Arts,110.0,Not Rated,2012-01-20,
5403,Haywire,Overture Films,93.0,PG,2012-01-20,23000000.0
5404,Red Tails,20th Century Fox,120.0,PG-13,2012-01-20,58000000.0
5405,The Front Line,Well Go,133.0,,2012-01-20,
5406,The Pruitt-Igoe Myth,First Run Features,79.0,Not Rated,2012-01-20,1000000.0
5407,Ultrasuede: In Search of Halston,Paladin Films,89.0,Not Rated,2012-01-20,1000000.0
5408,Underworld: Awakening,Sony Pictures,88.0,R,2012-01-20,70000000.0
5409,Watching TV with the Red Chinese,Roam Films,105.0,Not Rated,2012-01-20,18000000.0
5410,"How Much Does Your Building Weigh, Mr Foster?",Arthouse Films,78.0,Not Rated,2012-01-25,12000000.0
5411,"After Fall, Winter",FilmBuff,120.0,Not Rated,2012-01-27,
5412,Declaration of War,Sundance Selects,100.0,Not Rated,2012-01-27,
5413,Man on a Ledge,Lionsgate,102.0,PG-13,2012-01-27,42000000.0
5414,One for the Money,Lionsgate,106.0,PG-13,2012-01-27,42000000.0
5415,The Grey,Open Road Films (II),117.0,R,2012-01-27,25000000.0
5416,Splinters,SnagFilms,95.0,Not Rated,2012-01-31,1000000.0
5417,Big Miracle,Universal Pictures,107.0,PG,2012-02-03,40000000.0
5418,Chronicle,20th Century Fox,84.0,PG-13,2012-02-03,12000000.0
5419,Kill List,IFC Films,95.0,Not Rated,2012-02-03,800000.0
5420,Perfect Sense,IFC Films,92.0,Not Rated,2012-02-03,12000000.0
5421,Return,Focus World,97.0,Not Rated,2012-02-03,20000000.0
5422,The Innkeepers,Magnet Releasing,100.0,R,2012-02-03,750000.0
5423,The Woman in Black,CBS Films,95.0,PG-13,2012-02-03,15000000.0
5424,Windfall,SnagFilms,81.0,Not Rated,2012-02-03,1000000.0
5425,Chico & Rita,Magic Light Pictures,94.0,Not Rated,2012-02-10,27330000.0
5426,In Darkness,Sony Pictures,145.0,R,2012-02-10,12000000.0
5427,Journey 2: The Mysterious Island,Warner Bros.,94.0,PG,2012-02-10,79000000.0
5428,Private Romeo,Wolfe Releasing,98.0,Not Rated,2012-02-10,
5429,Rampart,Millennium Entertainment,108.0,R,2012-02-10,12000000.0
5430,Safe House,Universal Pictures,115.0,R,2012-02-10,85000000.0
5431,The Turin Horse,Cinema Guild,146.0,Not Rated,2012-02-10,
5432,The Vow,Sony Pictures,104.0,PG-13,2012-02-10,30000000.0
5433,Undefeated,The Weinstein Company,113.0,PG-13,2012-02-10,1000000.0
5434,Michael,Strand Releasing,96.0,Not Rated,2012-02-15,12000000.0
5435,Bullhead,Drafthouse Films,124.0,R,2012-02-17,
5436,Cirkus Columbia,Strand Releasing,113.0,Not Rated,2012-02-17,12000000.0
5437,Ghost Rider: Spirit of Vengeance,Sony Pictures,95.0,PG-13,2012-02-17,57000000.0
5438,On the Ice,Silverwood Films,96.0,R,2012-02-17,21000000.0
5439,Putin's Kiss,Kino Lorber Films,85.0,Not Rated,2012-02-17,1000000.0
5440,The Secret World of Arrietty,Walt Disney,94.0,G,2012-02-17,
5441,Thin Ice,ATO Pictures,93.0,R,2012-02-17,10500000.0
5442,This Means War,20th Century Fox,98.0,R,2012-02-17,65000000.0
5443,Act of Valor,Relativity Media,101.0,R,2012-02-24,12000000.0
5444,Gone,Lionsgate,94.0,PG-13,2012-02-24,19000000.0
5445,Good Deeds,Lionsgate,111.0,PG-13,2012-02-24,
5446,Hipsters,Leisure Time Features,125.0,Not Rated,2012-02-24,
5447,The Fairy,Kino Lorber,93.0,Not Rated,2012-02-24,
5448,The Forgiveness of Blood,Sundance Selects,109.0,Not Rated,2012-02-24,12000000.0
5449,Wanderlust,Universal Pictures,98.0,R,2012-02-24,32500000.0
5450,Being Flynn,Universal Pictures,102.0,R,2012-03-02,12000000.0
5451,Black Butterflies,Tribeca Film,100.0,Not Rated,2012-03-02,12000000.0
5452,Boy,Paladin (II),87.0,Not Rated,2012-03-02,12000000.0
5453,Dr. Seuss' The Lorax,Universal Pictures,94.0,PG,2012-03-02,67500000.0
5454,Last Days Here,Sundance Selects,91.0,Not Rated,2012-03-02,1000000.0
5455,Let the Bullets Fly,Well Go,132.0,Not Rated,2012-03-02,
5456,Project X,Warner Bros.,88.0,R,2012-03-02,12000000.0
5457,The Salt of Life,Zeitgeist Films,90.0,Not Rated,2012-03-02,
5458,The Snowtown Murders,IFC Midnight,119.0,Not Rated,2012-03-02,
5459,This Is Not a Film,Palisades Tartan,75.0,Not Rated,2012-03-02,
5460,Tim and Eric's Billion Dollar Movie,Magnet Releasing,94.0,R,2012-03-02,3000000.0
5461,A Thousand Words,DreamWorks Distribution,91.0,PG-13,2012-03-09,40000000.0
5462,Attenberg,Strand Releasing,95.0,Not Rated,2012-03-09,12000000.0
5463,Children of Paradise (1945),Tricolore,190.0,Not Rated,2012-03-09,
5464,Footnote,Sony Pictures,103.0,PG,2012-03-09,
5465,Friends with Kids,Roadside Attractions,109.0,R,2012-03-09,20750000.0
5466,Jiro Dreams of Sushi,Magnolia Pictures,81.0,PG,2012-03-09,1000000.0
5467,John Carter,Walt Disney,132.0,PG-13,2012-03-09,263700000.0
5468,Salmon Fishing in the Yemen,CBS Films,111.0,PG-13,2012-03-09,12000000.0
5469,Shakespeare High,Cinema Guild,81.0,Not Rated,2012-03-09,1000000.0
5470,Silent House,Open Road Films (II),85.0,R,2012-03-09,2000000.0
5471,Sound of Noise,Magnolia Pictures,102.0,R,2012-03-09,18000000.0
5472,The Ballad of Genesis and Lady Jaye,Adopt Films,65.0,Not Rated,2012-03-09,1000000.0
5473,The Decoy Bride,IFC Films,89.0,Not Rated,2012-03-09,18000000.0
5474,Gerhard Richter - Painting,Kino Lorber,97.0,Not Rated,2012-03-14,1000000.0
5475,21 Jump Street,Sony Pictures,109.0,R,2012-03-16,42000000.0
5476,Casa de mi Padre,Pantelion Films,84.0,R,2012-03-16,6000000.0
5477,Delicacy,Cohen Media Group,108.0,Not Rated,2012-03-16,
5478,Detachment,Tribeca Film,97.0,Not Rated,2012-03-16,12000000.0
5479,Free Men,Film Movement,99.0,Not Rated,2012-03-16,
5480,Jeff Who Lives at Home,Paramount Pictures,83.0,R,2012-03-16,10000000.0
5481,Natural Selection,Cinema Guild,90.0,R,2012-03-16,18000000.0
5482,Reuniting the Rubins,Monterey Media,97.0,PG,2012-03-16,18000000.0
5483,Seeking Justice,Anchor Bay Films,105.0,R,2012-03-16,60000000.0
5484,The FP,Drafthouse Films,82.0,R,2012-03-16,60000.0
5485,The Kid with a Bike,Sundance Selects,87.0,Not Rated,2012-03-16,
5486,4:44 Last Day on Earth,IFC Films,85.0,Not Rated,2012-03-23,12000000.0
5487,All In: The Poker Movie,"""DIA"" Productions GmbH & Co. KG",100.0,Not Rated,2012-03-23,1000000.0
5488,Brake,IFC Films,92.0,Not Rated,2012-03-23,21000000.0
5489,Losing Control,House Lights Media Partners,,Not Rated,2012-03-23,18000000.0
5490,Musical Chairs,Paladin (II),102.0,PG-13,2012-03-23,12000000.0
5491,October Baby,Provident Films,107.0,PG-13,2012-03-23,1000000.0
5492,The Deep Blue Sea,Music Box Films,98.0,R,2012-03-23,12000000.0
5493,The Hunger Games,Lionsgate,142.0,PG-13,2012-03-23,80000000.0
5494,The Raid: Redemption,Sony Pictures,101.0,Not Rated,2012-03-23,
5495,The Trouble with Bliss,Variance Films,97.0,Not Rated,2012-03-23,18000000.0
5496,The Island President,Samuel Goldwyn Films,101.0,PG,2012-03-28,1000000.0
5497,Bully,The Weinstein Company,98.0,Not Rated,2012-03-30,2100000.0
5498,Four Lovers,Oscilloscope Pictures,103.0,Not Rated,2012-03-30,
5499,Goon,Magnet Releasing,92.0,R,2012-03-30,18000000.0
5500,Intruders,Millennium Entertainment,100.0,R,2012-03-30,10000000.0
5501,Love in the Buff,China Lion Film Distribution,112.0,Not Rated,2012-03-30,
5502,Mirror Mirror,Relativity Media,106.0,PG,2012-03-30,85000000.0
5503,"Turn Me On, Dammit!",New Yorker Films,76.0,Not Rated,2012-03-30,
5504,Womb,Olive Films,111.0,Not Rated,2012-03-30,13000000.0
5505,Wrath of the Titans,Warner Bros.,99.0,PG-13,2012-03-30,150000000.0
5506,ATM,IFC Midnight,90.0,R,2012-04-06,21000000.0
5507,American Reunion,Universal Pictures,113.0,R,2012-04-06,50000000.0
5508,Comic-Con Episode IV: A Fan's Hope,Wrekin Hill Entertainment,88.0,PG-13,2012-04-06,1000000.0
5509,Damsels in Distress,Sony Pictures,99.0,PG-13,2012-04-06,3000000.0
5510,Keyhole,Monterey Media,94.0,R,2012-04-06,21000000.0
5511,The Assault,Screen Media Films,91.0,R,2012-04-06,
5512,The Hunter,Magnolia Pictures,100.0,R,2012-04-06,12000000.0
5513,We Have a Pope,Sundance Selects,102.0,Not Rated,2012-04-06,
5514,We the Party,ARC Entertainment (II),,R,2012-04-06,18000000.0
5515,Post Mortem,Kino Lorber Films,98.0,Not Rated,2012-04-11,12000000.0
5516,A Simple Life,China Lion Film Distribution,118.0,Not Rated,2012-04-12,
5517,Blue Like Jazz,Roadside Attractions,,PG-13,2012-04-13,1200000.0
5518,Detention,Samuel Goldwyn Films,93.0,R,2012-04-13,10000000.0
5519,Here,Strand Releasing,126.0,Not Rated,2012-04-13,12000000.0
5520,Hit So Hard,Well Go,103.0,Not Rated,2012-04-13,1000000.0
5521,Late Bloomers,Olive Films,95.0,Not Rated,2012-04-13,20750000.0
5522,Life Happens,PMK*BNC,100.0,R,2012-04-13,
5523,Lockout,FilmDistrict,95.0,PG-13,2012-04-13,20000000.0
5524,Monsieur Lazhar,Music Box Films,94.0,PG-13,2012-04-13,12000000.0
5525,The Cabin in the Woods,Lionsgate,95.0,R,2012-04-13,30000000.0
5526,The Lady,Cohen Media Group,132.0,R,2012-04-13,12000000.0
5527,The Three Stooges,20th Century Fox,92.0,PG,2012-04-13,30000000.0
5528,Inside Hana's Suitcase,Menemsha Films,88.0,Not Rated,2012-04-18,12000000.0
5529,Chimpanzee,Walt Disney,78.0,G,2012-04-20,1000000.0
5530,Darling Companion,Sony Pictures,103.0,PG,2012-04-20,12000000.0
5531,Fightville,MPI Media Group,85.0,Not Rated,2012-04-20,1000000.0
5532,Goodbye First Love,IFC Films,110.0,Not Rated,2012-04-20,
5533,Jesus Henry Christ,E1 Entertainment,92.0,PG-13,2012-04-20,12000000.0
5534,Marley,Magnolia Pictures,144.0,PG-13,2012-04-20,1000000.0
5535,My Way,Well Go,137.0,R,2012-04-20,
5536,Surviving Progress,First Run Features,86.0,Not Rated,2012-04-20,1000000.0
5537,The Day He Arrives,Cinema Guild,79.0,Not Rated,2012-04-20,
5538,The Lucky One,Warner Bros.,101.0,PG-13,2012-04-20,25000000.0
5539,The Moth Diaries,IFC Films,82.0,R,2012-04-20,10000000.0
5540,Think Like a Man,Sony Pictures,122.0,PG-13,2012-04-20,12000000.0
5541,To the Arctic,Warner Bros.,40.0,Not Rated,2012-04-20,
5542,Whores' Glory,Kino Lorber,110.0,Not Rated,2012-04-20,1000000.0
5543,In the Family,In the Family Productions,169.0,Not Rated,2012-04-22,
5544,Payback,Zeitgeist Films,82.0,Not Rated,2012-04-25,1000000.0
5545,96 Minutes,ARC Entertainment (II),93.0,R,2012-04-27,12000000.0
5546,Bernie,Millennium Entertainment,104.0,PG-13,2012-04-27,6000000.0
5547,Booker's Place: A Mississippi Story,Tribeca Film,90.0,Not Rated,2012-04-27,1000000.0
5548,Citizen Gangster,IFC Films,105.0,Not Rated,2012-04-27,12000000.0
5549,Elles,Kino Lorber,99.0,NC-17,2012-04-27,12000000.0
5550,Headhunters,Magnolia Pictures,100.0,R,2012-04-27,
5551,Restless City,African-American Film Festival Releasing Movement,80.0,R,2012-04-27,12000000.0
5552,Safe,Lionsgate,94.0,R,2012-04-27,33000000.0
5553,Sound of My Voice,20th Century Fox,85.0,Not Rated,2012-04-27,135000.0
5554,The Five-Year Engagement,Universal Pictures,124.0,R,2012-04-27,30000000.0
5555,The Giant Mechanical Man,Tribeca Film,94.0,PG-13,2012-04-27,900000.0
5556,The Pirates! Band of Misfits,Sony Pictures,88.0,PG,2012-04-27,55000000.0
5557,The Raven,Rogue Pictures,110.0,R,2012-04-27,26000000.0
5558,Warriors of the Rainbow: Seediq Bale,Well Go,154.0,Not Rated,2012-04-27,
5559,A Little Bit of Heaven,Millennium Entertainment,106.0,PG-13,2012-05-04,12500000.0
5560,First Position,Sundance Selects,90.0,Not Rated,2012-05-04,1000000.0
5561,Last Call at the Oasis,ATO Pictures,105.0,PG-13,2012-05-04,1000000.0
5562,Mother's Day,Anchor Bay Films,112.0,R,2012-05-04,25000000.0
5563,The Avengers,Walt Disney,143.0,PG-13,2012-05-04,225000000.0
5564,The Best Exotic Marigold Hotel,20th Century Fox,124.0,PG-13,2012-05-04,10000000.0
5565,The Perfect Family,Variance Films,84.0,PG-13,2012-05-04,18000000.0
5566,A Bag of Hammers,MPI Media Group,85.0,Not Rated,2012-05-11,18000000.0
5567,BonsÃ¡i,Strand Releasing,95.0,Not Rated,2012-05-11,
5568,Dark Shadows,Warner Bros.,113.0,PG-13,2012-05-11,150000000.0
5569,Girl in Progress,Lionsgate,93.0,PG-13,2012-05-11,12000000.0
5570,God Bless America,Magnet Releasing,105.0,R,2012-05-11,10500000.0
5571,Hick,Phase 4 Films,95.0,R,2012-05-11,12000000.0
5572,I Wish,Magnolia Pictures,128.0,Not Rated,2012-05-11,
5573,Nobody Else But You (Poupoupidou),First Run Features,102.0,Not Rated,2012-05-11,
5574,Patience (After Sebald),Cinema Guild,90.0,Not Rated,2012-05-11,
5575,Portrait of Wally,7th Art Releasing,90.0,Not Rated,2012-05-11,1000000.0
5576,Sleepless Night,Tribeca Film,98.0,Not Rated,2012-05-11,
5577,"Small, Beautifully Moving Parts",Long Shot Factory,73.0,Not Rated,2012-05-11,18000000.0
