year,release_date,title,genre,international_box_office,domestic_box_office,worldwide_box_office,production_budget,Unnamed: 8,opening_weekend,theatre_count,avg run per theatre,runtime,keywords,creative_type,url
2016,November 11th,Chaar Sahibzaade 2: Rise of Banda Singh Bahadur,Adventure,580554.0,700723.0,1281277.0,,,303863.0,103.0,4.0,134.0,Bollywood,Fantasy,https://www.the-numbers.com/movie/Chaar-Sahibzaade-2-Rise-of-Banda-Singh-Bahadur-(India)
2016,November 11th,The Bride with Painted Skin,Horror,645256.0,,645256.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Bride-with-Painted-Skin-The-(China)
2016,November 11th,Bremen Town Robbers,Adventure,615277.0,,615277.0,,,,,,,,Kids Fiction,https://www.the-numbers.com/movie/Bremen-Town-Robbers-(Russia)
2016,November 11th,El CaÃƒÂ­do del Cielo,Documentary,1514.0,,1514.0,,,,,,80.0,,Factual,https://www.the-numbers.com/movie/Caido-del-Cielo-El-(Mexico)-(2016)
2016,November 11th,Benim AdÃ„Â±m Feridun,Romantic Comedy,646617.0,,646617.0,,,,,,110.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Benim-Adim-Feridun-(Turkey)
2016,November 11th,Australian Ballet: Cinderella,Concert/Performance,24582.0,,24582.0,,,,,,,,Fantasy,https://www.the-numbers.com/movie/Australian-Ballet-Cinderella-(OZ)
2016,November 11th,Como una novia sin sexo,Multiple Genres,4314.0,,4314.0,,,,,,,,,https://www.the-numbers.com/movie/Como-una-novia-sin-sexo-(Argentina)-(2016)
2016,November 11th,Bollywood Made in Spain,Musical,2160.0,,2160.0,,,,,,80.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Bollywood-Made-in-Spain-(2016-Spain)
2016,November 11th,Achcham Yenbadhu Madamaiyada,Drama,113290.0,,113290.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Achcham-Yenbadhu-Madamaiyada-(India)
2016,November 11th,Anomalous,Horror,8462.0,,8462.0,,,,,,100.0,,Fantasy,https://www.the-numbers.com/movie/Anomalous-(Spain)-(2016)
2016,January 13th,100 Streets,Drama,307.0,,307.0,,,,,,93.0,Ensemble,Contemporary Fiction,https://www.the-numbers.com/movie/100-Streets-(UK)
2016,November 11th,Almost Christmas,Drama,428321.0,42065185.0,42493506.0,17000000.0,,15134235.0,2376.0,4.4,107.0,Christmas,Contemporary Fiction,https://www.the-numbers.com/movie/Almost-Christmas
2016,November 10th,ÃƒÅ¡ltima carta desde la revoluciÃƒÂ³n,Documentary,,,,,,,,,72.0,,Factual,https://www.the-numbers.com/movie/Ultima-carta-desde-la-revolucion-(Argentina)-(2016)
2016,June 5th,Yourself and Yours,Drama,166089.0,,166089.0,,,,,,86.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Yourself-and-Yours-(S-Korea)-(2016)
2016,November 10th,Poor Rich Dad,Romantic Comedy,831655.0,,831655.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Poor-Rich-Dad-(China)
2016,November 11th,The Anthropologist,Documentary,,,,,,,,,78.0,Environment,Factual,https://www.the-numbers.com/movie/Anthropologist-The
2016,November 10th,Macho,Comedy,1551052.0,,1551052.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Macho-(Mexico-2016)
2016,November 10th,Fai bei sogni,Drama,1882413.0,,1882413.0,,,,,,134.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Fai-bei-sogni-(Italy)
2016,November 10th,Je-ja Ok-han-heum 2 - Je-ja-do,Documentary,56062.0,,56062.0,,,,,,90.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Je-ja-Ok-han-heum-2-Je-ja-do-(S-Korea)
2016,November 10th,El,Documentary,,,,,,,,,81.0,,Factual,https://www.the-numbers.com/movie/El-im-posible-olvido-(Argentina)-(2016)
2018,October 12th,Tumbbad,Thriller/Suspense,,,,,,,,,108.0,,,https://www.the-numbers.com/movie/Tumbbad-(India)-(2018)
2018,October 12th,Tudo por um Pop Star,Romantic Comedy,3960475.0,,3960475.0,,,,,,115.0,,,https://www.the-numbers.com/movie/Tudo-por-um-Pop-Star-(Brazil)-(2018)
2018,October 12th,Uchu no Ho: Reimei-hen,Adventure,5937936.0,,5937936.0,,,,,,120.0,,,https://www.the-numbers.com/movie/Uchu-no-Ho-Reimei-hen-(Japan)-(2018)
2018,October 12th,TieÃ…Ë† JaguÃƒÂ¡ra,Documentary,3334.0,,3334.0,,,,,,67.0,,Factual,https://www.the-numbers.com/movie/Tien-Jaguara-(Slovakia)-(2018)
2018,October 12th,Te Juro que yo no fui,Romantic Comedy,1247627.0,,1247627.0,,,,,,84.0,,,https://www.the-numbers.com/movie/Te-Juro-que-yo-no-fui-(Mexico)-(2018)
2016,November 9th,Ma Famille TÃ¢â‚¬â„¢Adore DÃƒÂ©jÃƒ,Comedy,3947091.0,,3947091.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Ma-Famille-T-Adore-Deja-(France)
2018,October 26th,Suspiria,Horror,4539820.0,2483472.0,7023292.0,20000000.0,,184037.0,2.0,2.4,152.0,Set in Berlin,Historical Fiction,https://www.the-numbers.com/movie/Suspiria-(2018)
2018,October 12th,Superjuffie,Adventure,2370537.0,,2370537.0,,,,,,84.0,,Kids Fiction,https://www.the-numbers.com/movie/Superjuffie-(Netherlands)(2018)
2018,December 17th,They Shall Not Grow Old,Documentary,3021370.0,17956913.0,20978283.0,,,,1142.0,3.0,99.0,World War I,Factual,https://www.the-numbers.com/movie/They-Shall-Not-Grow-Old-(UK)-(2018)
2018,October 12th,Son Of Manjeet Singh,Comedy,40680.0,,40680.0,,,,,,139.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Son-Of-Manjeet-Singh-(India)(2018)
2018,October 12th,StellaÃ¢â‚¬â„¢s Last Weekend,Comedy,,4215.0,,,,2375.0,2.0,2.3,102.0,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Stella-s-Last-Weekend-(2018)
2018,October 12th,La Sombra de la ley,Thriller/Suspense,1615031.0,,1615031.0,,,,,,126.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Sombra-de-la-ley-La-(Spain)(2018)
2018,July 19th,Rosie,Drama,179147.0,6839.0,185986.0,,,2942.0,2.0,2.5,86.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Rosie-(Ireland)-(2018)
2018,October 12th,Sadie,Drama,,,,,,,,,96.0,Coming of Age,Contemporary Fiction,https://www.the-numbers.com/movie/Sadie-(2018)
2018,October 12th,Royal Opera House: Mayerling,Concert/Performance,495114.0,,495114.0,,,,,,180.0,Ballet,Historical Fiction,https://www.the-numbers.com/movie/Royal-Opera-House-Mayerling-(UK)(2018)
2018,October 12th,Ã‚Â¿QuÃƒÂ© puede pasar?,Comedy,10602.0,,10602.0,,,,,,90.0,,,https://www.the-numbers.com/movie/Que-puede-pasar-(Argentina)-(2018)
2018,October 12th,Sink,Drama,3186.0,,3186.0,,,,,,87.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Sink-(UK)(2018)
2018,October 12th,Pili,Drama,441.0,,441.0,,,,,,85.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Pili-(UK)(2018)
2018,October 12th,RafaÃƒÂ«l,Drama,63312.0,,63312.0,,,,,,105.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Rafael-(Netherlands)(2018)
2018,October 12th,One Less God,Thriller/Suspense,14251.0,,14251.0,,,,,,128.0,,Contemporary Fiction,https://www.the-numbers.com/movie/One-Less-God-(Oz)-(2018)
2018,October 12th,Nichinichi Kore KÃƒÂ´jitsu,Drama,9572288.0,,9572288.0,,,,,,100.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Nichinichi-Kore-Kojitsu-(Japan)-(2018)
2018,November 20th,O Caderno Negro,Drama,11017.0,,11017.0,,,,,,103.0,,Historical Fiction,https://www.the-numbers.com/movie/O-Caderno-Negro-(Portugal)(2018)
2017,October 20th,AidaÃ¢â‚¬â„¢s Secrets,Documentary,,98468.0,,,,5665.0,1.0,5.0,95.0,World War II,Factual,https://www.the-numbers.com/movie/Aidas-Secrets
2017,October 20th,Ach Spij Kochanie,Thriller/Suspense,539932.0,,539932.0,,,,,,97.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Ach-Spij-Kochanie-(Poland)
2018,October 12th,The Oath,Black Comedy,2389.0,401464.0,403853.0,,,29078.0,10.0,1.3,93.0,Political,Contemporary Fiction,https://www.the-numbers.com/movie/Oath-The-(2018)
2017,October 20th,Access All Areas,Drama,1346.0,,1346.0,,,,,,94.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Access-All-Areas-(UK)
2018,October 12th,#Odindenleta,Comedy,3356.0,,3356.0,,,,,,100.0,,Contemporary Fiction,https://www.the-numbers.com/movie/One-Day-of-Summer-(Russia)-(2018)
2017,October 19th,1804: The Hidden History of Haiti,Documentary,,,,,,,,,115.0,Slavery,Factual,https://www.the-numbers.com/movie/1804-The-Hidden-History-of-Haiti
2017,March 23rd,Aala Kaf Ifrit,Drama,145569.0,7263.0,152832.0,,,,,,100.0,Corrupt Cops,Contemporary Fiction,https://www.the-numbers.com/movie/Aala-Kaf-Ifrit-(Tunisia)
2017,October 11th,Daejang Kimchangsu,Drama,2689769.0,,2689769.0,,,,,,115.0,,Historical Fiction,https://www.the-numbers.com/movie/Daejang-Kimchangsu-(S-Korea)
2017,October 17th,Buradeo,Comedy,10910056.0,,10910056.0,,,,,,102.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Buradeo-(S-Korea)
2017,October 17th,Gaeul Ucheguk,Drama,19109.0,,19109.0,,,,,,84.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Gaeul-Ucheguk-(S-Korea)
2017,October 13th,Uchuu Senkan Yamato 2202 Chapter 1,,417770.0,,417770.0,,,,,,,,,https://www.the-numbers.com/movie/Uchuu-Senkan-Yamato-2202-Chapter-1-(Japan)-(2017)
2017,October 13th,What if it Works,Romantic Comedy,16313.0,,16313.0,,,,,,95.0,,Contemporary Fiction,https://www.the-numbers.com/movie/What-if-it-Works-(Oz)
2017,October 17th,Mify,Comedy,903997.0,,903997.0,,,,,,89.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Mify-(Russia)
2017,October 13th,TaÃ…Å¸,Drama,3154.0,,3154.0,,,,,,90.0,,,https://www.the-numbers.com/movie/Tas-(Turkey)
2017,November 17th,Wonder,Drama,179446086.0,132422809.0,311868895.0,20000000.0,,27547866.0,3096.0,6.5,113.0,Family Affair,Dramatization,https://www.the-numbers.com/movie/Wonder-(2017)
2017,October 13th,Thy FatherÃ¢â‚¬â„¢s Chair,Documentary,,,,,,,,,74.0,Homeless,Factual,https://www.the-numbers.com/movie/Thy-Fathers-Chair-(Documentary)
2017,October 13th,Swing Away,Drama,,,,,,,,,98.0,Early / Simultaneous Video-on-Demand release,Contemporary Fiction,https://www.the-numbers.com/movie/Swing-Away
2017,October 13th,Wasted! The Story of Food Waste,Documentary,9520.0,25865.0,35385.0,,,17189.0,11.0,1.0,85.0,Food,Factual,https://www.the-numbers.com/movie/Wasted-The-Story-of-Food-Waste-(2017)
2017,October 13th,Surviving Peace,Documentary,,,,,,,,,93.0,Israeli Palestinian Conflict,Factual,https://www.the-numbers.com/movie/Surviving-Peace
2017,October 13th,Sinterklaas & Het Gouden Hoefijzer,Adventure,1325017.0,,1325017.0,,,,,,67.0,,Kids Fiction,https://www.the-numbers.com/movie/Sinterklaas-and-Het-Gouden-Hoefijzer-(Netherlands)
2017,October 13th,Spievankovo a KrÃƒÂ¡Ã„Â¾ovnÃƒÂ¡ HarmÃƒÂ³nia,Musical,510050.0,,510050.0,,,,,,70.0,,Kids Fiction,https://www.the-numbers.com/movie/Spievankovo-a-Kralovna-Harmonia-(Slovakia)
2017,October 13th,The Soviet Revolution Told Through its Cinema,Documentary,1551.0,,1551.0,,,,,,87.0,,Factual,https://www.the-numbers.com/movie/Soviet-Revolution-Told-Through-its-Cinema-The-(France)-(2017)
2017,April 6th,Sweet Country,Western,2205989.0,85556.0,2291545.0,4000000.0,,,,,110.0,Australia,Contemporary Fiction,https://www.the-numbers.com/movie/Sweet-Country-(Australia)
2017,October 13th,Shi Ba Dong Cun,Drama,16444489.0,,16444489.0,,,,,,124.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Shi-Ba-Dong-Cun-(China)
2016,November 9th,DerniÃƒÂ¨res nouvelles du cosmos,Documentary,,,,,,,,,89.0,,Factual,https://www.the-numbers.com/movie/Dernieres-nouvelles-du-cosmos-(France)
2016,November 9th,Che vuoi che sia,Comedy,1728954.0,,1728954.0,,,,,,105.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Che-vuoi-che-sia-(Italy)
2016,November 11th,Billy LynnÃ¢â‚¬â„¢s Long Halftime Walk,Drama,28491925.0,1738477.0,30230402.0,40000000.0,,114129.0,2.0,2.1,110.0,War,Historical Fiction,https://www.the-numbers.com/movie/Billy-Lynns-Long-Halftime-Walk
2016,November 5th,Yeon ae dam,Drama,178812.0,,178812.0,,,,,,99.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Yeon-ae-dam-(S-Korea)-(2016)
2016,November 4th,Za niebieskimi drzwiami,Adventure,322593.0,,322593.0,,,,,,99.0,,Fantasy,https://www.the-numbers.com/movie/Za-niebieskimi-drzwiami-(Poland)-(2016)
2016,November 4th,Xiao Lin Zu Qiu,Drama,123459.0,,123459.0,,,,,,93.0,,,https://www.the-numbers.com/movie/Xiao-Lin-Zu-Qiu-(China)-(2016)
2016,November 4th,You've Been Trumped Too,Documentary,6629.0,,6629.0,,,,,,79.0,Political,Factual,https://www.the-numbers.com/movie/Youve-Been-Trumped-Too-(UK)-(2016)
2016,November 4th,Willkommen bei den Hartmanns,Drama,28023741.0,,28023741.0,,,,,,116.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Willkommen-bei-den-Hartmanns-(Germany)
2016,November 4th,Vzlomat blogerov,Comedy,120507.0,,120507.0,,,,,,67.0,Computer Screen Film,Contemporary Fiction,https://www.the-numbers.com/movie/Vzlomat-blogerov-(Russia)-(2016)
2017,October 13th,SeÃƒÂ±ora haidi,Horror,8468.0,,8468.0,,,,,,85.0,,,https://www.the-numbers.com/movie/Senora-haidi-(Argentina)
2016,November 4th,ÃÅ“ÃÅ¾Ãâ€ºÃÅ¾ÃÂ¢,Drama,1465048.0,,1465048.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Versus-(Russia)
2016,November 4th,What Happened Last Night,Comedy,,9244.0,,,,7147.0,25.0,1.0,90.0,Faulty Memory,Contemporary Fiction,https://www.the-numbers.com/movie/What-Happened-Last-Night-(2016)
2016,November 11th,Arrival,Drama,102317164.0,100546139.0,202863303.0,47000000.0,,24074047.0,2317.0,6.5,116.0,First Contact,Science Fiction,https://www.the-numbers.com/movie/Arrival-(2016)
2016,November 4th,Stagecoach: The Texas Jack Story,Western,,,,2000000.0,,,,,90.0,Early / Simultaneous Video-on-Demand release,Dramatization,https://www.the-numbers.com/movie/Stagecoach-The-Texas-Jack-Story
2016,November 4th,Sheng Xian Sheng De Hua Er,,89372.0,,89372.0,,,,,,90.0,,,https://www.the-numbers.com/movie/Sheng-Xian-Sheng-De-Hua-Er-(China)-(2016)
2016,November 18th,A Street Cat Named Bob,Drama,17299990.0,82703.0,17382693.0,8000000.0,,35070.0,25.0,2.0,103.0,Addiction,Dramatization,https://www.the-numbers.com/movie/Street-Cat-Named-Bob-A
2016,November 4th,See-Saw,Documentary,68042.0,,68042.0,,,,,,76.0,,Factual,https://www.the-numbers.com/movie/See-Saw-(S-Korea)
2016,April 28th,Rupture,Horror,14866.0,,14866.0,,,,,,100.0,Single Parent,Science Fiction,https://www.the-numbers.com/movie/Rupture-(2017)
2016,March 8th,Revolution - New Art for a New World,Documentary,21350.0,,21350.0,,,,,,85.0,Artists,Factual,https://www.the-numbers.com/movie/Revolution-New-Art-for-a-New-World-(UK)
2016,November 4th,PohÃƒÂ¡dky pro Emu,Romantic Comedy,456373.0,,456373.0,,,,,,112.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Pohadky-pro-Emu-(CZ)
2016,April 14th,RÃƒÂ©parer les vivants,Drama,2195364.0,3176.0,2198540.0,,,3176.0,2.0,1.0,104.0,Coma,Contemporary Fiction,https://www.the-numbers.com/movie/Reparer-les-vivants-(France)
2016,November 4th,The Shadow,Drama,41139.0,,41139.0,,,,,,,,,https://www.the-numbers.com/movie/Shadow-The-(Russia)-(2017)
2016,November 4th,Pulimurugan,Action,136353.0,,136353.0,,,,,,161.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Pulimurugan-(India)
2018,October 12th,Ni TÃƒÂº Ni Yo,Comedy,432691.0,,432691.0,,,,,,98.0,,,https://www.the-numbers.com/movie/Ni-Tu-Ni-Yo-(Mexico)-(2018)
2016,November 4th,Pojkarna,Drama,2568.0,,2568.0,,,,,,106.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Pojkarna-(Sweden)
2018,October 12th,Medvedi Kamchatki. Nachalo zhizni,Documentary,122576.0,,122576.0,,,,,,52.0,,Factual,https://www.the-numbers.com/movie/Medvedi-Kamchatki-Nachalo-zhizni-(Russia)-(2018)
2018,October 12th,Make Me Up,Comedy,8660.0,,8660.0,,,,,,84.0,,,https://www.the-numbers.com/movie/Make-Me-Up-(UK)-(2018)
2018,April 26th,Marilyn,Drama,7291.0,,7291.0,,,,,,80.0,Set in Argentina,Contemporary Fiction,https://www.the-numbers.com/movie/Marilyn-(Argentina)-(2018)
2016,November 4th,Pettersson und Findus 2 - Das schÃƒÂ¶nste Weihnachten ÃƒÂ¼berhaupt,Adventure,3601448.0,,3601448.0,,,,,,80.0,,Kids Fiction,https://www.the-numbers.com/movie/Pettersson-und-Findus-2-Das-schonste-Weihnachten-uberhaupt-(Germany)-(2016)
2018,October 12th,Kinky,Drama,,,,,,,,,93.0,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Kinky-(2018)
2018,October 12th,Lucha de Gigantes,Documentary,181.0,,181.0,,,,,,78.0,,Factual,https://www.the-numbers.com/movie/Lucha-de-Gigantes-(Spain)(2018)
2018,October 12th,The Kindergarten Teacher,Drama,552188.0,,552188.0,2400000.0,,,,,96.0,Set in New York City,Contemporary Fiction,https://www.the-numbers.com/movie/Kindergarten-Teacher-The-(2018)
2018,October 12th,Jane and Emma,Drama,,380017.0,,,,84512.0,21.0,4.9,94.0,Faith-Based Film,Dramatization,https://www.the-numbers.com/movie/Jane-and-Emma-(2018)
2018,January 25th,In Like Flynn,Action,43922.0,,43922.0,,,,,,98.0,Biography,Dramatization,https://www.the-numbers.com/movie/In-Like-Flynn-(Australia)-(2018)
2018,October 12th,The Importance of Being Earnest,Concert/Performance,492771.0,,492771.0,,,,,,,Theater,Historical Fiction,https://www.the-numbers.com/movie/Importance-of-Being-Earnest-2018-(Theatre)-The-(UK)-(2018)
2018,October 12th,Look Away,Thriller/Suspense,806783.0,,806783.0,,,,,,100.0,Infidelity,Contemporary Fiction,https://www.the-numbers.com/movie/Look-Away-(2018)
2018,October 12th,In Echo Park,Drama,,7072.0,,,,4222.0,2.0,2.0,83.0,Set in Los Angeles,Contemporary Fiction,https://www.the-numbers.com/movie/In-Echo-Park-(2018)
2018,October 12th,Helicopter Eela,Drama,50881.0,71971.0,122852.0,,,,70.0,3.0,135.0,Gratuitous Cameos,Contemporary Fiction,https://www.the-numbers.com/movie/Helicopter-Eela-(India)(2018)
2018,October 12th,HÃƒÂ¶lmÃƒÂ¶ nuori sydÃƒÂ¤n,Drama,,,,,,,,,102.0,,,https://www.the-numbers.com/movie/Holmo-nuori-sydan-(Finland)-(2018)
2018,October 12th,Hasta que me desates,Drama,701.0,,701.0,,,,,,82.0,,,https://www.the-numbers.com/movie/Hasta-que-me-desates-(Argentina)-(2018)
2018,October 12th,Gosnell: The Trial of AmericaÃ¢â‚¬â„¢s Biggest Serial Killer,Drama,,3679893.0,,,,1162988.0,668.0,3.0,93.0,Faith-Based Film,Dramatization,https://www.the-numbers.com/movie/Gosnell-The-Trial-of-America-s-Biggest-Serial-Killer-(2018)
2018,October 12th,Gofmaniada,Adventure,32804.0,,32804.0,,,,,,78.0,,Historical Fiction,https://www.the-numbers.com/movie/Gofmaniada-(Russia)-(2018)
2018,October 19th,Galveston,Action,190320.0,,190320.0,,,,,,91.0,Betrayal,Contemporary Fiction,https://www.the-numbers.com/movie/Galveston-(2018)
2018,October 4th,Dilili ÃƒÂ  Paris,Adventure,5138843.0,,5138843.0,,,,,,95.0,,Kids Fiction,https://www.the-numbers.com/movie/Dilili-a-Paris-(France)-(2018)
2018,October 12th,Cliff Richard Live: 60th Anniversary Tour,Concert/Performance,1685891.0,,1685891.0,,,,,,,,Factual,https://www.the-numbers.com/movie/Cliff-Richard-Live-60th-Anniversary-Tour-(Concert)(UK)(2018)
2018,October 12th,En peligro,Thriller/Suspense,493.0,,493.0,,,,,,95.0,,Contemporary Fiction,https://www.the-numbers.com/movie/En-peligro-(Argentina)-(2018)
2017,October 13th,San Bian,Drama,1689967.0,,1689967.0,,,,,,92.0,,,https://www.the-numbers.com/movie/San-Bian-(China)-(2017)
2017,October 13th,Revolting Rhymes Part One and Two,Adventure,277613.0,,277613.0,,,,,,101.0,,Kids Fiction,https://www.the-numbers.com/movie/Revolting-Rhymes-Part-One-and-Two-(UK)
2018,October 12th,Familia sumergida,Drama,11565.0,,11565.0,,,,,,85.0,,,https://www.the-numbers.com/movie/Familia-sumergida-(Argentina)-(2018)
2017,October 13th,The Ritual,Horror,1786396.0,,1786396.0,,,,,,94.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Ritual-The-(2017)
2017,October 13th,Ranchi Diaries,Thriller/Suspense,112852.0,,112852.0,,,,,,93.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Ranchi-Diaries-(India)
2017,October 13th,Rodnye,Documentary,3321.0,,3321.0,,,,,,112.0,,Factual,https://www.the-numbers.com/movie/Rodnye-(Germany)-(2017)
2017,October 13th,Qing Yu Man Ha Dun,Romantic Comedy,2022609.0,,2022609.0,,,,,,90.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Qing-Yu-Man-Ha-Dun-(China)
2017,October 13th,Raju Gari Gadhi 2,Thriller/Suspense,30876.0,,30876.0,,,,,,117.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Raju-Gari-Gadhi-2-(India)
2017,October 13th,Los Perros,Drama,73851.0,,73851.0,,,,,,94.0,,,https://www.the-numbers.com/movie/Perros-Los-(Chile)
2017,October 13th,Professor Marston & The Wonder Women,Drama,323063.0,1585362.0,1908425.0,,,736883.0,1229.0,2.0,108.0,Biography,Dramatization,https://www.the-numbers.com/movie/Professor-Marston-and-The-Wonder-Women
2017,October 13th,Oxidan,Comedy,15323.0,,15323.0,,,,,,95.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Oxidan-(Iran)
